date,pool,threads,sz,ws,rw_ratio,ltc,ltc_d,ops,pattern,offset,mode
May  2 11:46:58,ram_l,17,57344,28672,0,1044,191.01,16516.6666666667,uniform,random,Mem100
May  2 11:47:56,ram_l,17,57344,28672,50,663,43.43,25333.3333333333,uniform,random,Mem100
May  2 11:49:06,ram_l,21,57344,28672,0,1370,333.57,16140,uniform,random,Mem100
May  2 11:50:09,ram_l,21,57344,28672,50,834,82.35,25113.3333333333,uniform,random,Mem100
May  2 11:51:27,ram_l,25,57344,28672,0,1642,327.39,15903.3333333333,uniform,random,Mem100
May  2 11:52:36,ram_l,25,57344,28672,50,1013,89.22,24616.6666666667,uniform,random,Mem100
May  2 11:54:03,ram_l,29,57344,28672,0,1882,239.36,15706.6666666667,uniform,random,Mem100
May  2 11:55:19,ram_l,29,57344,28672,50,1208,72.25,23873.3333333333,uniform,random,Mem100
May  2 11:56:55,ram_l,33,57344,28672,0,2128,197.88,15576.6666666667,uniform,random,Mem100
May  2 11:58:18,ram_l,33,57344,28672,50,1416,171.25,23353.3333333333,uniform,random,Mem100
May  2 11:58:39,ram_l,3,63488,31744,0,156,0.05,18353.3333333333,uniform,random,Mem100
May  2 11:59:04,ram_l,3,63488,31744,50,199,0.22,14510,uniform,random,Mem100
May  2 11:59:51,ram_l,7,63488,31744,0,372,0.96,18423.3333333333,uniform,random,Mem100
May  2 12:00:39,ram_l,7,63488,31744,50,311,0.89,21930,uniform,random,Mem100
May  2 12:01:42,ram_l,11,63488,31744,0,641,1.70,16926.6666666667,uniform,random,Mem100
May  2 12:02:42,ram_l,11,63488,31744,50,470,1.11,22976.6666666667,uniform,random,Mem100
May  2 12:03:56,ram_l,15,63488,31744,0,978,2.42,15190,uniform,random,Mem100
May  2 12:05:04,ram_l,15,63488,31744,50,641,1.44,23040,uniform,random,Mem100
May  2 12:06:27,ram_l,19,63488,31744,0,1353,338.94,14710,uniform,random,Mem100
May  2 12:07:42,ram_l,19,63488,31744,50,827,80.00,22873.3333333333,uniform,random,Mem100
May  2 12:09:15,ram_l,23,63488,31744,0,1678,388.78,14486.6666666667,uniform,random,Mem100
May  2 12:10:37,ram_l,23,63488,31744,50,1023,101.65,22483.3333333333,uniform,random,Mem100
May  2 12:12:20,ram_l,27,63488,31744,0,1960,333.54,14270,uniform,random,Mem100
May  2 12:13:50,ram_l,27,63488,31744,50,1233,97.33,21853.3333333333,uniform,random,Mem100
May  2 12:15:45,ram_l,31,63488,31744,0,2210,161.75,14083.3333333333,uniform,random,Mem100
May  2 12:17:24,ram_l,31,63488,31744,50,1459,51.42,21110,uniform,random,Mem100
May  2 12:17:51,ram_l,4,63488,31744,0,206,0.49,18673.3333333333,uniform,random,Mem100
May  2 12:18:22,ram_l,4,63488,31744,50,226,0.56,17053.3333333333,uniform,random,Mem100
May  2 12:19:14,ram_l,8,63488,31744,0,432,0.94,18166.6666666667,uniform,random,Mem100
May  2 12:20:07,ram_l,8,63488,31744,50,350,0.82,22300,uniform,random,Mem100
May  2 12:21:12,ram_l,12,63488,31744,0,722,2.11,16426.6666666667,uniform,random,Mem100
May  2 12:22:14,ram_l,12,63488,31744,50,511,1.15,23073.3333333333,uniform,random,Mem100
May  2 12:23:30,ram_l,16,63488,31744,0,1056,3.11,15023.3333333333,uniform,random,Mem100
May  2 12:24:40,ram_l,16,63488,31744,50,687,2.40,22960,uniform,random,Mem100
May  2 12:26:04,ram_l,20,63488,31744,0,1402,305.31,14810,uniform,random,Mem100
May  2 12:27:20,ram_l,20,63488,31744,50,861,65.86,23073.3333333333,uniform,random,Mem100
May  2 12:28:56,ram_l,24,63488,31744,0,1750,383.07,14446.6666666667,uniform,random,Mem100
May  2 12:30:19,ram_l,24,63488,31744,50,1072,103.38,22380,uniform,random,Mem100
May  2 12:32:05,ram_l,28,63488,31744,0,2023,305.22,14233.3333333333,uniform,random,Mem100
May  2 12:33:37,ram_l,28,63488,31744,50,1287,91.70,21696.6666666667,uniform,random,Mem100
May  2 12:35:34,ram_l,32,63488,31744,0,2271,14.80,14056.6666666667,uniform,random,Mem100
May  2 12:37:15,ram_l,32,63488,31744,50,1519,5.69,20920,uniform,random,Mem100
May  2 12:37:40,ram_l,1,63488,31744,0,111,0.00,8433.33333333333,uniform,random,Mem100
May  2 12:38:08,ram_l,1,63488,31744,50,163,0.00,5850,uniform,random,Mem100
May  2 12:38:42,ram_l,5,63488,31744,0,260,0.26,18700,uniform,random,Mem100
May  2 12:39:19,ram_l,5,63488,31744,50,232,0.62,20836.6666666667,uniform,random,Mem100
May  2 12:40:15,ram_l,9,63488,31744,0,498,1.38,17763.3333333333,uniform,random,Mem100
May  2 12:41:11,ram_l,9,63488,31744,50,390,0.91,22530,uniform,random,Mem100
May  2 12:42:19,ram_l,13,63488,31744,0,804,1.99,15976.6666666667,uniform,random,Mem100
May  2 12:43:22,ram_l,13,63488,31744,50,554,1.22,23060,uniform,random,Mem100
May  2 12:44:41,ram_l,17,63488,31744,0,1163,222.31,14873.3333333333,uniform,random,Mem100
May  2 12:45:53,ram_l,17,63488,31744,50,734,50.15,22953.3333333333,uniform,random,Mem100
May  2 12:47:20,ram_l,21,63488,31744,0,1520,378.32,14606.6666666667,uniform,random,Mem100
May  2 12:48:38,ram_l,21,63488,31744,50,924,93.53,22703.3333333333,uniform,random,Mem100
May  2 12:50:16,ram_l,25,63488,31744,0,1820,371.22,14393.3333333333,uniform,random,Mem100
May  2 12:51:42,ram_l,25,63488,31744,50,1125,103.36,22190,uniform,random,Mem100
May  2 12:53:30,ram_l,29,63488,31744,0,2087,269.41,14180,uniform,random,Mem100
May  2 12:55:04,ram_l,29,63488,31744,50,1323,60.73,21786.6666666667,uniform,random,Mem100
May  2 12:57:04,ram_l,33,63488,31744,0,2360,235.26,14053.3333333333,uniform,random,Mem100
May  2 12:58:46,ram_l,33,63488,31744,50,1574,130.46,20943.3333333333,uniform,random,Mem100
May  2 12:59:11,ram_l,3,69632,34816,0,169,0.39,16980,uniform,random,Mem100
May  2 12:59:39,ram_l,3,69632,34816,50,208,0.66,13850,uniform,random,Mem100
May  2 13:00:36,ram_l,7,69632,34816,0,409,1.05,16800,uniform,random,Mem100
May  2 13:01:34,ram_l,7,69632,34816,50,339,0.78,20183.3333333333,uniform,random,Mem100
May  2 13:02:49,ram_l,11,69632,34816,0,685,2.41,15850,uniform,random,Mem100
May  2 13:04:03,ram_l,11,69632,34816,50,515,1.17,20966.6666666667,uniform,random,Mem100
May  2 13:05:33,ram_l,15,69632,34816,0,1065,3.47,13966.6666666667,uniform,random,Mem100
May  2 13:06:57,ram_l,15,69632,34816,50,705,1.28,20986.6666666667,uniform,random,Mem100
May  2 13:08:38,ram_l,19,69632,34816,0,1493,385.28,13373.3333333333,uniform,random,Mem100
May  2 13:10:10,ram_l,19,69632,34816,50,912,91.95,20803.3333333333,uniform,random,Mem100
May  2 13:12:04,ram_l,23,69632,34816,0,1849,438.51,13203.3333333333,uniform,random,Mem100
May  2 13:13:45,ram_l,23,69632,34816,50,1128,116.29,20426.6666666667,uniform,random,Mem100
May  2 13:15:49,ram_l,27,69632,34816,0,2093,286.20,13156.6666666667,uniform,random,Mem100
May  2 13:17:40,ram_l,27,69632,34816,50,1362,111.94,19813.3333333333,uniform,random,Mem100
May  2 13:20:00,ram_l,31,69632,34816,0,2433,179.04,12803.3333333333,uniform,random,Mem100
May  2 13:22:02,ram_l,31,69632,34816,50,1614,61.58,19116.6666666667,uniform,random,Mem100
May  2 13:22:34,ram_l,4,69632,34816,0,225,0.51,17220,uniform,random,Mem100
May  2 13:23:09,ram_l,4,69632,34816,50,225,0.56,17166.6666666667,uniform,random,Mem100
May  2 13:24:12,ram_l,8,69632,34816,0,466,0.96,16880,uniform,random,Mem100
May  2 13:25:16,ram_l,8,69632,34816,50,381,0.86,20503.3333333333,uniform,random,Mem100
May  2 13:26:36,ram_l,12,69632,34816,0,799,2.30,14846.6666666667,uniform,random,Mem100
May  2 13:27:52,ram_l,12,69632,34816,50,561,1.25,21043.3333333333,uniform,random,Mem100
May  2 13:29:26,ram_l,16,69632,34816,0,1168,3.42,13593.3333333333,uniform,random,Mem100
May  2 13:30:52,ram_l,16,69632,34816,50,756,1.49,20910,uniform,random,Mem100
May  2 13:32:36,ram_l,20,69632,34816,0,1588,415.17,13336.6666666667,uniform,random,Mem100
May  2 13:34:11,ram_l,20,69632,34816,50,959,96.30,20823.3333333333,uniform,random,Mem100
May  2 13:36:08,ram_l,24,69632,34816,0,1932,431.46,13146.6666666667,uniform,random,Mem100
May  2 13:37:51,ram_l,24,69632,34816,50,1183,113.83,20293.3333333333,uniform,random,Mem100
May  2 13:40:01,ram_l,28,69632,34816,0,2229,343.19,12960,uniform,random,Mem100
May  2 13:41:54,ram_l,28,69632,34816,50,1425,105.81,19630,uniform,random,Mem100
May  2 13:44:16,ram_l,32,69632,34816,0,2478,7.11,12896.6666666667,uniform,random,Mem100
May  2 13:46:21,ram_l,32,69632,34816,50,1674,10.77,18990,uniform,random,Mem100
May  2 13:46:50,ram_l,1,69632,34816,0,116,0.00,8080,uniform,random,Mem100
May  2 13:47:21,ram_l,1,69632,34816,50,171,0.00,5610,uniform,random,Mem100
May  2 13:48:01,ram_l,5,69632,34816,0,283,0.63,17170,uniform,random,Mem100
May  2 13:48:45,ram_l,5,69632,34816,50,253,0.62,19200,uniform,random,Mem100
May  2 13:49:54,ram_l,9,69632,34816,0,546,1.39,16216.6666666667,uniform,random,Mem100
May  2 13:51:02,ram_l,9,69632,34816,50,426,1.07,20690,uniform,random,Mem100
May  2 13:52:26,ram_l,13,69632,34816,0,892,2.15,14420,uniform,random,Mem100
May  2 13:53:44,ram_l,13,69632,34816,50,603,1.50,21213.3333333333,uniform,random,Mem100
May  2 13:55:21,ram_l,17,69632,34816,0,1284,254.56,13496.6666666667,uniform,random,Mem100
May  2 13:56:49,ram_l,17,69632,34816,50,803,50.77,20993.3333333333,uniform,random,Mem100
May  2 13:58:36,ram_l,21,69632,34816,0,1657,394.93,13336.6666666667,uniform,random,Mem100
May  2 14:00:12,ram_l,21,69632,34816,50,1018,108.65,20646.6666666667,uniform,random,Mem100
May  2 14:02:12,ram_l,25,69632,34816,0,2009,417.18,13103.3333333333,uniform,random,Mem100
May  2 14:03:57,ram_l,25,69632,34816,50,1243,117.75,20133.3333333333,uniform,random,Mem100
May  2 14:06:10,ram_l,29,69632,34816,0,2299,302.71,12900,uniform,random,Mem100
May  2 14:08:06,ram_l,29,69632,34816,50,1487,95.40,19463.3333333333,uniform,random,Mem100
May  2 14:10:33,ram_l,33,69632,34816,0,2591,228.06,12800,uniform,random,Mem100
May  2 14:12:39,ram_l,33,69632,34816,50,1740,181.11,19016.6666666667,uniform,random,Mem100
May  2 14:12:48,ram_l,3,14336,7168,0,66,0.22,40753.3333333333,uniform,random,Mem100
May  2 14:12:53,ram_l,3,14336,7168,50,107,0.83,26200,uniform,random,Mem100
May  2 14:12:59,ram_l,7,14336,7168,0,86,0.24,74326.6666666667,uniform,random,Mem100
May  2 14:13:05,ram_l,7,14336,7168,50,117,0.66,56163.3333333333,uniform,random,Mem100
May  2 14:13:11,ram_l,11,14336,7168,0,137,0.14,75310,uniform,random,Mem100
May  2 14:13:17,ram_l,11,14336,7168,50,130,0.80,79103.3333333333,uniform,random,Mem100
May  2 14:13:23,ram_l,15,14336,7168,0,186,0.82,76413.3333333333,uniform,random,Mem100
May  2 14:13:29,ram_l,15,14336,7168,50,145,0.82,96520,uniform,random,Mem100
May  2 14:13:36,ram_l,19,14336,7168,0,244,45.87,76573.3333333333,uniform,random,Mem100
May  2 14:13:42,ram_l,19,14336,7168,50,179,13.10,100706.666666667,uniform,random,Mem100
May  2 14:13:49,ram_l,23,14336,7168,0,299,60.03,77276.6666666667,uniform,random,Mem100
May  2 14:13:56,ram_l,23,14336,7168,50,213,16.56,103160,uniform,random,Mem100
May  2 14:14:03,ram_l,27,14336,7168,0,344,50.79,77816.6666666667,uniform,random,Mem100
May  2 14:14:10,ram_l,27,14336,7168,50,250,16.83,103513.333333333,uniform,random,Mem100
May  2 14:14:18,ram_l,31,14336,7168,0,393,24.55,76756.6666666667,uniform,random,Mem100
May  2 14:14:25,ram_l,31,14336,7168,50,287,8.18,103553.333333333,uniform,random,Mem100
May  2 14:14:31,ram_l,4,14336,7168,0,69,0.15,51756.6666666667,uniform,random,Mem100
May  2 14:14:37,ram_l,4,14336,7168,50,108,0.78,34566.6666666667,uniform,random,Mem100
May  2 14:14:42,ram_l,8,14336,7168,0,98,0.11,75273.3333333333,uniform,random,Mem100
May  2 14:14:48,ram_l,8,14336,7168,50,118,1.26,63390,uniform,random,Mem100
May  2 14:14:54,ram_l,12,14336,7168,0,149,0.44,75613.3333333333,uniform,random,Mem100
May  2 14:15:00,ram_l,12,14336,7168,50,135,0.75,82666.6666666667,uniform,random,Mem100
May  2 14:15:07,ram_l,16,14336,7168,0,197,0.59,77370,uniform,random,Mem100
May  2 14:15:13,ram_l,16,14336,7168,50,150,0.85,100043.333333333,uniform,random,Mem100
May  2 14:15:20,ram_l,20,14336,7168,0,257,55.87,77733.3333333333,uniform,random,Mem100
May  2 14:15:26,ram_l,20,14336,7168,50,186,15.10,102136.666666667,uniform,random,Mem100
May  2 14:15:33,ram_l,24,14336,7168,0,305,57.48,78720,uniform,random,Mem100
May  2 14:15:40,ram_l,24,14336,7168,50,222,17.70,103300,uniform,random,Mem100
May  2 14:15:48,ram_l,28,14336,7168,0,356,46.50,77690,uniform,random,Mem100
May  2 14:15:55,ram_l,28,14336,7168,50,254,15.64,105540,uniform,random,Mem100
May  2 14:16:02,ram_l,32,14336,7168,0,394,0.67,78703.3333333333,uniform,random,Mem100
May  2 14:16:10,ram_l,32,14336,7168,50,292,0.71,104830,uniform,random,Mem100
May  2 14:16:16,ram_l,1,14336,7168,0,56,0.00,15913.3333333333,uniform,random,Mem100
May  2 14:16:23,ram_l,1,14336,7168,50,100,0.00,9283.33333333333,uniform,random,Mem100
May  2 14:16:28,ram_l,5,14336,7168,0,73,0.19,61776.6666666667,uniform,random,Mem100
May  2 14:16:34,ram_l,5,14336,7168,50,110,0.43,42246.6666666667,uniform,random,Mem100
May  2 14:16:40,ram_l,9,14336,7168,0,109,0.21,76103.3333333333,uniform,random,Mem100
May  2 14:16:46,ram_l,9,14336,7168,50,124,0.73,67416.6666666667,uniform,random,Mem100
May  2 14:16:52,ram_l,13,14336,7168,0,155,0.13,78716.6666666667,uniform,random,Mem100
May  2 14:16:58,ram_l,13,14336,7168,50,136,0.68,89086.6666666667,uniform,random,Mem100
May  2 14:17:04,ram_l,17,14336,7168,0,208,34.04,79216.6666666667,uniform,random,Mem100
May  2 14:17:11,ram_l,17,14336,7168,50,155,7.97,102973.333333333,uniform,random,Mem100
May  2 14:17:18,ram_l,21,14336,7168,0,267,57.73,78846.6666666667,uniform,random,Mem100
May  2 14:17:24,ram_l,21,14336,7168,50,194,16.20,102716.666666667,uniform,random,Mem100
May  2 14:17:31,ram_l,25,14336,7168,0,322,56.90,77566.6666666667,uniform,random,Mem100
May  2 14:17:38,ram_l,25,14336,7168,50,233,18.18,102350,uniform,random,Mem100
May  2 14:17:46,ram_l,29,14336,7168,0,363,40.47,78556.6666666667,uniform,random,Mem100
May  2 14:17:53,ram_l,29,14336,7168,50,263,12.56,105520,uniform,random,Mem100
May  2 14:18:01,ram_l,33,14336,7168,0,415,55.38,77986.6666666667,uniform,random,Mem100
May  2 14:18:08,ram_l,33,14336,7168,50,300,25.76,105930,uniform,random,Mem100
May  2 14:18:14,ram_l,3,15336,7668,0,66,0.00,40510,uniform,random,Mem100
May  2 14:18:20,ram_l,3,15336,7668,50,106,0.12,26336.6666666667,uniform,random,Mem100
May  2 14:18:26,ram_l,7,15336,7668,0,87,0.12,73730,uniform,random,Mem100
May  2 14:18:32,ram_l,7,15336,7668,50,117,0.68,56220,uniform,random,Mem100
May  2 14:18:38,ram_l,11,15336,7668,0,137,0.35,75413.3333333333,uniform,random,Mem100
May  2 14:18:44,ram_l,11,15336,7668,50,129,0.73,79110,uniform,random,Mem100
May  2 14:18:51,ram_l,15,15336,7668,0,185,0.40,76910,uniform,random,Mem100
May  2 14:18:57,ram_l,15,15336,7668,50,143,0.74,97413.3333333334,uniform,random,Mem100
May  2 14:19:04,ram_l,19,15336,7668,0,242,52.02,77940,uniform,random,Mem100
May  2 14:19:11,ram_l,19,15336,7668,50,175,12.31,102730,uniform,random,Mem100
May  2 14:19:18,ram_l,23,15336,7668,0,292,58.20,78770,uniform,random,Mem100
May  2 14:19:25,ram_l,23,15336,7668,50,212,17.94,103426.666666667,uniform,random,Mem100
May  2 14:19:32,ram_l,27,15336,7668,0,342,50.07,78340,uniform,random,Mem100
May  2 14:19:40,ram_l,27,15336,7668,50,247,16.37,104503.333333333,uniform,random,Mem100
May  2 14:19:48,ram_l,31,15336,7668,0,384,23.90,78626.6666666667,uniform,random,Mem100
May  2 14:19:55,ram_l,31,15336,7668,50,282,8.48,105250,uniform,random,Mem100
May  2 14:20:01,ram_l,4,15336,7668,0,69,0.23,52056.6666666667,uniform,random,Mem100
May  2 14:20:07,ram_l,4,15336,7668,50,108,0.66,34396.6666666667,uniform,random,Mem100
May  2 14:20:13,ram_l,8,15336,7668,0,96,0.25,76296.6666666667,uniform,random,Mem100
May  2 14:20:19,ram_l,8,15336,7668,50,118,0.70,63616.6666666667,uniform,random,Mem100
May  2 14:20:25,ram_l,12,15336,7668,0,144,0.42,78080,uniform,random,Mem100
May  2 14:20:31,ram_l,12,15336,7668,50,130,0.78,85663.3333333333,uniform,random,Mem100
May  2 14:20:37,ram_l,16,15336,7668,0,194,0.70,78430,uniform,random,Mem100
May  2 14:20:44,ram_l,16,15336,7668,50,148,1.48,100590,uniform,random,Mem100
May  2 14:20:51,ram_l,20,15336,7668,0,255,54.73,78413.3333333333,uniform,random,Mem100
May  2 14:20:58,ram_l,20,15336,7668,50,185,14.13,102333.333333333,uniform,random,Mem100
May  2 14:21:05,ram_l,24,15336,7668,0,307,57.75,78263.3333333333,uniform,random,Mem100
May  2 14:21:12,ram_l,24,15336,7668,50,224,17.73,102573.333333333,uniform,random,Mem100
May  2 14:21:20,ram_l,28,15336,7668,0,356,45.58,77536.6666666667,uniform,random,Mem100
May  2 14:21:27,ram_l,28,15336,7668,50,256,15.22,104676.666666667,uniform,random,Mem100
May  2 14:21:35,ram_l,32,15336,7668,0,400,2.91,77520,uniform,random,Mem100
May  2 14:21:42,ram_l,32,15336,7668,50,296,2.14,103673.333333333,uniform,random,Mem100
May  2 14:21:49,ram_l,1,15336,7668,0,56,0.00,15793.3333333333,uniform,random,Mem100
May  2 14:21:56,ram_l,1,15336,7668,50,99,0.00,9403.33333333333,uniform,random,Mem100
May  2 14:22:01,ram_l,5,15336,7668,0,73,0.12,61133.3333333333,uniform,random,Mem100
May  2 14:22:08,ram_l,5,15336,7668,50,111,0.78,41733.3333333333,uniform,random,Mem100
May  2 14:22:13,ram_l,9,15336,7668,0,110,0.26,75453.3333333333,uniform,random,Mem100
May  2 14:22:20,ram_l,9,15336,7668,50,125,0.74,66976.6666666667,uniform,random,Mem100
May  2 14:22:26,ram_l,13,15336,7668,0,160,0.53,76593.3333333333,uniform,random,Mem100
May  2 14:22:32,ram_l,13,15336,7668,50,138,0.72,87900,uniform,random,Mem100
May  2 14:22:39,ram_l,17,15336,7668,0,216,35.83,76330,uniform,random,Mem100
May  2 14:22:45,ram_l,17,15336,7668,50,160,8.11,100053.333333333,uniform,random,Mem100
May  2 14:22:53,ram_l,21,15336,7668,0,273,59.02,77106.6666666667,uniform,random,Mem100
May  2 14:22:59,ram_l,21,15336,7668,50,196,15.36,101590,uniform,random,Mem100
May  2 14:23:07,ram_l,25,15336,7668,0,322,56.59,77480,uniform,random,Mem100
May  2 14:23:14,ram_l,25,15336,7668,50,230,17.34,103863.333333333,uniform,random,Mem100
May  2 14:23:22,ram_l,29,15336,7668,0,359,40.28,79146.6666666666,uniform,random,Mem100
May  2 14:23:29,ram_l,29,15336,7668,50,261,13.12,106276.666666667,uniform,random,Mem100
May  2 14:23:37,ram_l,33,15336,7668,0,403,26.31,79516.6666666667,uniform,random,Mem100
May  2 14:23:45,ram_l,33,15336,7668,50,298,26.96,106330,uniform,random,Mem100
May  2 14:23:51,ram_l,3,16336,8168,0,68,0.22,39530,uniform,random,Mem100
May  2 14:23:57,ram_l,3,16336,8168,50,109,0.81,25723.3333333333,uniform,random,Mem100
May  2 14:24:03,ram_l,7,16336,8168,0,92,0.23,69756.6666666667,uniform,random,Mem100
May  2 14:24:09,ram_l,7,16336,8168,50,119,0.73,55136.6666666667,uniform,random,Mem100
May  2 14:24:16,ram_l,11,16336,8168,0,145,0.19,71253.3333333333,uniform,random,Mem100
May  2 14:24:22,ram_l,11,16336,8168,50,133,0.76,77480,uniform,random,Mem100
May  2 14:24:29,ram_l,15,16336,8168,0,196,0.49,72480,uniform,random,Mem100
May  2 14:24:35,ram_l,15,16336,8168,50,152,0.82,92423.3333333333,uniform,random,Mem100
May  2 14:24:43,ram_l,19,16336,8168,0,261,55.82,72530,uniform,random,Mem100
May  2 14:24:50,ram_l,19,16336,8168,50,191,13.94,94756.6666666667,uniform,random,Mem100
May  2 14:24:57,ram_l,23,16336,8168,0,317,63.37,73006.6666666667,uniform,random,Mem100
May  2 14:25:05,ram_l,23,16336,8168,50,228,18.50,96560,uniform,random,Mem100
May  2 14:25:13,ram_l,27,16336,8168,0,365,53.79,73390,uniform,random,Mem100
May  2 14:25:21,ram_l,27,16336,8168,50,265,17.21,97663.3333333333,uniform,random,Mem100
May  2 14:25:29,ram_l,31,16336,8168,0,411,25.34,73473.3333333333,uniform,random,Mem100
May  2 14:25:37,ram_l,31,16336,8168,50,302,8.96,98556.6666666667,uniform,random,Mem100
May  2 14:25:43,ram_l,4,16336,8168,0,73,0.05,49703.3333333333,uniform,random,Mem100
May  2 14:25:49,ram_l,4,16336,8168,50,111,0.37,33736.6666666667,uniform,random,Mem100
May  2 14:25:55,ram_l,8,16336,8168,0,104,0.12,71283.3333333333,uniform,random,Mem100
May  2 14:26:02,ram_l,8,16336,8168,50,125,0.72,60033.3333333333,uniform,random,Mem100
May  2 14:26:08,ram_l,12,16336,8168,0,156,1.22,72580,uniform,random,Mem100
May  2 14:26:15,ram_l,12,16336,8168,50,138,0.69,81080,uniform,random,Mem100
May  2 14:26:21,ram_l,16,16336,8168,0,209,0.60,73110,uniform,random,Mem100
May  2 14:26:28,ram_l,16,16336,8168,50,159,0.82,94666.6666666667,uniform,random,Mem100
May  2 14:26:36,ram_l,20,16336,8168,0,273,59.69,73483.3333333333,uniform,random,Mem100
May  2 14:26:43,ram_l,20,16336,8168,50,197,15.80,96556.6666666667,uniform,random,Mem100
May  2 14:26:51,ram_l,24,16336,8168,0,327,62.10,73573.3333333333,uniform,random,Mem100
May  2 14:26:58,ram_l,24,16336,8168,50,235,18.99,97783.3333333333,uniform,random,Mem100
May  2 14:27:06,ram_l,28,16336,8168,0,380,49.00,73066.6666666667,uniform,random,Mem100
May  2 14:27:14,ram_l,28,16336,8168,50,274,16.77,98116.6666666667,uniform,random,Mem100
May  2 14:27:23,ram_l,32,16336,8168,0,425,0.97,73030,uniform,random,Mem100
May  2 14:27:31,ram_l,32,16336,8168,50,317,0.93,96730,uniform,random,Mem100
May  2 14:27:38,ram_l,1,16336,8168,0,57,0.00,15426.6666666667,uniform,random,Mem100
May  2 14:27:45,ram_l,1,16336,8168,50,100,0.00,9276.66666666667,uniform,random,Mem100
May  2 14:27:51,ram_l,5,16336,8168,0,77,0.12,59050,uniform,random,Mem100
May  2 14:27:57,ram_l,5,16336,8168,50,114,0.36,41143.3333333333,uniform,random,Mem100
May  2 14:28:03,ram_l,9,16336,8168,0,118,0.13,70720,uniform,random,Mem100
May  2 14:28:10,ram_l,9,16336,8168,50,128,0.74,65573.3333333333,uniform,random,Mem100
May  2 14:28:16,ram_l,13,16336,8168,0,170,1.26,72060,uniform,random,Mem100
May  2 14:28:23,ram_l,13,16336,8168,50,141,0.66,85850,uniform,random,Mem100
May  2 14:28:30,ram_l,17,16336,8168,0,229,37.97,72320,uniform,random,Mem100
May  2 14:28:37,ram_l,17,16336,8168,50,170,8.92,94056.6666666667,uniform,random,Mem100
May  2 14:28:44,ram_l,21,16336,8168,0,291,62.28,72573.3333333333,uniform,random,Mem100
May  2 14:28:52,ram_l,21,16336,8168,50,212,17.70,94550,uniform,random,Mem100
May  2 14:28:59,ram_l,25,16336,8168,0,351,61.83,71396.6666666667,uniform,random,Mem100
May  2 14:29:07,ram_l,25,16336,8168,50,252,19.09,95073.3333333333,uniform,random,Mem100
May  2 14:29:15,ram_l,29,16336,8168,0,397,44.84,71983.3333333334,uniform,random,Mem100
May  2 14:29:23,ram_l,29,16336,8168,50,288,15.27,96813.3333333333,uniform,random,Mem100
May  2 14:29:32,ram_l,33,16336,8168,0,445,36.85,72520,uniform,random,Mem100
May  2 14:29:41,ram_l,33,16336,8168,50,328,33.89,97556.6666666667,uniform,random,Mem100
May  2 14:29:47,ram_l,3,17336,8668,0,70,0.05,38443.3333333333,uniform,random,Mem100
May  2 14:29:53,ram_l,3,17336,8668,50,109,0.08,25506.6666666667,uniform,random,Mem100
May  2 14:29:59,ram_l,7,17336,8668,0,99,0.11,65180,uniform,random,Mem100
May  2 14:30:06,ram_l,7,17336,8668,50,122,0.65,53833.3333333333,uniform,random,Mem100
May  2 14:30:13,ram_l,11,17336,8668,0,157,0.18,66063.3333333333,uniform,random,Mem100
May  2 14:30:19,ram_l,11,17336,8668,50,137,0.67,75333.3333333333,uniform,random,Mem100
May  2 14:30:27,ram_l,15,17336,8668,0,214,0.18,66953.3333333333,uniform,random,Mem100
May  2 14:30:34,ram_l,15,17336,8668,50,163,0.89,86330,uniform,random,Mem100
May  2 14:30:41,ram_l,19,17336,8668,0,281,60.72,67590,uniform,random,Mem100
May  2 14:30:49,ram_l,19,17336,8668,50,204,15.58,88986.6666666667,uniform,random,Mem100
May  2 14:30:57,ram_l,23,17336,8668,0,340,68.62,68286.6666666667,uniform,random,Mem100
May  2 14:31:05,ram_l,23,17336,8668,50,247,20.46,89313.3333333333,uniform,random,Mem100
May  2 14:31:14,ram_l,27,17336,8668,0,398,59.33,67500,uniform,random,Mem100
May  2 14:31:22,ram_l,27,17336,8668,50,291,19.05,89326.6666666667,uniform,random,Mem100
May  2 14:31:31,ram_l,31,17336,8668,0,455,28.65,66643.3333333333,uniform,random,Mem100
May  2 14:31:40,ram_l,31,17336,8668,50,331,9.66,90080,uniform,random,Mem100
May  2 14:31:46,ram_l,4,17336,8668,0,76,0.04,47596.6666666667,uniform,random,Mem100
May  2 14:31:53,ram_l,4,17336,8668,50,114,0.27,32606.6666666667,uniform,random,Mem100
May  2 14:31:59,ram_l,8,17336,8668,0,114,0.11,65326.6666666667,uniform,random,Mem100
May  2 14:32:06,ram_l,8,17336,8668,50,130,0.81,57890,uniform,random,Mem100
May  2 14:32:13,ram_l,12,17336,8668,0,171,0.23,66283.3333333333,uniform,random,Mem100
May  2 14:32:20,ram_l,12,17336,8668,50,142,0.72,79093.3333333333,uniform,random,Mem100
May  2 14:32:27,ram_l,16,17336,8668,0,228,0.62,67023.3333333333,uniform,random,Mem100
May  2 14:32:35,ram_l,16,17336,8668,50,174,0.92,86816.6666666667,uniform,random,Mem100
May  2 14:32:42,ram_l,20,17336,8668,0,301,66.15,66940,uniform,random,Mem100
May  2 14:32:50,ram_l,20,17336,8668,50,215,17.56,89100,uniform,random,Mem100
May  2 14:32:58,ram_l,24,17336,8668,0,358,68.40,67560,uniform,random,Mem100
May  2 14:33:06,ram_l,24,17336,8668,50,259,20.72,89200,uniform,random,Mem100
